,Entity,Iteration,Probability,Relation,Value
3822,concept:athlete:kellen_clemens,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
3823,concept:athlete:kellen_clemens,850,0.907,concept:athleteplayssport,concept:sport:football
3824,concept:athlete:heath_phillips,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3825,concept:athlete:sammy_gervacio,850,0.99775,concept:athleteplayssport,concept:sport:baseball
3826,concept:athlete:michael_dubee,850,0.991,concept:athleteplayssport,concept:sport:baseball
3827,concept:athlete:james_augustine,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3828,concept:athlete:yakhouba_diawara,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3829,concept:athlete:yi_jianlian,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:nets
3830,concept:athlete:yi_jianlian,850,0.9517939129421862,concept:athleteplaysinleague,concept:sportsleague:nba
3831,concept:athlete:anthony_claggett,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
3832,concept:athlete:josh_shortslef,850,0.971,concept:athleteplayssport,concept:sport:baseball
3833,concept:athlete:trevor_crowe,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3834,concept:athlete:desagana_diop,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3835,concept:athlete:beltran_perez,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3836,concept:athlete:john_ruiz,850,1.0,concept:athleteplayssport,concept:sport:boxing
3837,concept:athlete:brad_bergesen,850,0.99909375,concept:athleteplayssport,concept:sport:baseball
3838,concept:athlete:bubba_smith,850,0.941,concept:athleteplaysinleague,concept:sportsleague:nfl
3839,concept:athlete:bubba_smith,850,0.9535,concept:athleteplayssport,concept:sport:football
3840,concept:athlete:chris_simms,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:tampa
3841,concept:athlete:drew_storen,850,0.96875,concept:athleteplayssport,concept:sport:baseball
3842,concept:athlete:ryan_gomes,850,1.0,concept:athleteledsportsteam,concept:sportsteam:celtics
3843,concept:athlete:nick_adenhart,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3844,concept:athlete:sean_tracey,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3845,concept:athlete:kam_mickolio,850,1.0,concept:athleteplayssport,concept:sport:baseball
3846,concept:athlete:jordan_schafer,850,0.9884999999999999,concept:athleteplaysinleague,concept:sportsleague:mlb
3847,concept:athlete:jordan_schafer,850,0.937,concept:athleteplayssport,concept:sport:baseball
3848,concept:athlete:sampras,850,0.999899746597637,concept:athleteplayssport,concept:sport:tennis
3849,concept:athlete:bernie_kosar,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:cleveland_browns
3850,concept:athlete:brayan_villarreal,850,0.99775,concept:athleteplayssport,concept:sport:baseball
3851,concept:athlete:sean_smith,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3852,concept:athlete:brian_cardinal,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3853,concept:athlete:van_hagge,850,0.9375,concept:athleteplayssport,concept:sport:golf
3854,concept:athlete:esmailin_caridad,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3855,concept:athlete:joe_namath,850,0.9995939777047819,concept:athleteplaysforteam,concept:sportsteam:new_york_jets
3856,concept:athlete:joe_namath,850,0.982,concept:athleteplayssport,concept:sport:football
3857,concept:athlete:amare_stoudemire,850,1.0,concept:athleteledsportsteam,concept:sportsteam:phoenix_suns
3858,concept:athlete:amare_stoudemire,850,1.0,concept:athleteplaysforteam,concept:sportsteam:phoenix_suns
3859,concept:athlete:amare_stoudemire,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3860,concept:athlete:amare_stoudemire,850,0.911,concept:athleteplayssport,concept:sport:basketball
3861,concept:athlete:beno_udrih,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:kings_point_mariners
3862,concept:athlete:beno_udrih,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3863,concept:athlete:dermarr_johnson,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3864,concept:athlete:adam_bostick,850,0.9735,concept:athleteplaysinleague,concept:sportsleague:mlb
3865,concept:athlete:adam_bostick,850,0.937,concept:athleteplayssport,concept:sport:baseball
3866,concept:athlete:denny_stark,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3867,concept:athlete:pedro_beato,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3868,concept:athlete:fuentes,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:anaheim_angels
3869,concept:athlete:kelvin_pichardo,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3870,concept:athlete:brent_dlugach,850,1.0,concept:athleteplayssport,concept:sport:baseball
3871,concept:athlete:yao_ming,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3872,concept:athlete:yao_ming,850,0.911,concept:athleteplayssport,concept:sport:basketball
3873,concept:athlete:lindsay_davenport,850,0.9375,concept:athleteplayssport,concept:sport:tennis
3874,concept:athlete:jimmy_barthmaier,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3875,concept:athlete:maddux,850,0.95,concept:athleteplaysinleague,concept:sportsleague:mlb
3876,concept:athlete:maddux,850,0.98425,concept:athleteplayssport,concept:sport:baseball
3877,concept:athlete:marcus_vick,850,0.923,concept:athleteplayssport,concept:sport:football
3878,concept:athlete:al_wilson,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:broncos
3879,concept:athlete:rob_van_dam,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3880,concept:athlete:pau_gasol,850,0.9999999995077773,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers
3881,concept:athlete:pau_gasol,850,0.993875,concept:athleteplaysinleague,concept:sportsleague:nba
3882,concept:athlete:pau_gasol,850,0.911,concept:athleteplayssport,concept:sport:basketball
3883,concept:athlete:thabo_sefolosha,850,0.9843750029333732,concept:athleteplaysforteam,concept:sportsteam:bulls
3884,concept:athlete:thabo_sefolosha,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3885,concept:athlete:felix_doubront,850,0.96875,concept:athleteplayssport,concept:sport:baseball
3886,concept:athlete:willie_collazo,850,0.999875,concept:athleteplayssport,concept:sport:baseball
3887,concept:athlete:etan_thomas,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3888,concept:athlete:darren_mccarty,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:red_wings
3889,concept:athlete:ted_thompson,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:green_bay_packers
3890,concept:athlete:kendal_volz,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3891,concept:athlete:fabio_cannavaro,850,0.907,concept:athleteplayssport,concept:sport:football
3892,concept:athlete:mcnabb,850,0.975,concept:athleteplaysinleague,concept:sportsleague:nfl
3893,concept:athlete:mcnabb,850,0.9535,concept:athleteplayssport,concept:sport:football
3894,concept:athlete:boris_diaw,850,0.9375000117017526,concept:athleteplaysforteam,concept:sportsteam:phoenix_suns
3895,concept:athlete:boris_diaw,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3896,concept:athlete:jaime_garcia,850,1.0,concept:athleteplayssport,concept:sport:baseball
3897,concept:athlete:brandon_villafuerte,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3898,concept:athlete:miroslav_klose,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:germany
3899,concept:athlete:denny_neagle,850,1.0,concept:athleteplayssport,concept:sport:baseball
3900,concept:athlete:jesse_english,850,1.0,concept:athleteplayssport,concept:sport:baseball
3901,concept:athlete:hector_almonte,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3902,concept:athlete:dario_veras,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3903,concept:athlete:zinedine_zidane,850,1.0,concept:athleteplaysforteam,concept:sportsteam:france
3904,concept:athlete:tim_spooneybarger,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3905,concept:athlete:dexter_fowler,850,0.995125,concept:athleteplaysinleague,concept:sportsleague:mlb
3906,concept:athlete:dexter_fowler,850,0.9685,concept:athleteplayssport,concept:sport:baseball
3907,concept:athlete:seimone_augustus,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:minnesota_lynx
3908,concept:athlete:marwin_vega,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3909,concept:athlete:mcnair,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:baltimore_ravens
3910,concept:athlete:jon_link,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3911,concept:athlete:henin,850,0.9375,concept:athleteplayssport,concept:sport:tennis
3912,concept:athlete:alonzo_mourning,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3913,concept:athlete:alonzo_mourning,850,0.911,concept:athleteplayssport,concept:sport:basketball
3914,concept:athlete:kyler_newby,850,0.998875,concept:athleteplayssport,concept:sport:baseball
3915,concept:athlete:tejada,850,0.9375,concept:athleteledsportsteam,concept:sportsteam:houston_astros
3916,concept:athlete:tejada,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:houston_astros
3917,concept:athlete:gale_sayers,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:chicago_bears
3918,concept:athlete:gale_sayers,850,0.982,concept:athleteplayssport,concept:sport:football
3919,concept:athlete:cm_punk,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3920,concept:athlete:bret_hart,850,1.0,concept:athleteplayssport,concept:sport:wrestling
3921,concept:athlete:ezequiel_astacio,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3922,concept:athlete:ben_wallace,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3923,concept:athlete:bob_sura,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3924,concept:athlete:ken_takahashi,850,0.9994375,concept:athleteplayssport,concept:sport:baseball
3925,concept:athlete:rich_gannon,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:oakland_raiders
3926,concept:athlete:rich_gannon,850,0.9510000000000001,concept:athleteplaysinleague,concept:sportsleague:nfl
3927,concept:athlete:rich_gannon,850,0.907,concept:athleteplayssport,concept:sport:football
3928,concept:athlete:raul_valdes,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3929,concept:athlete:dirk_nowitzki,850,1.0,concept:athleteledsportsteam,concept:sportsteam:dallas_mavericks
3930,concept:athlete:dirk_nowitzki,850,0.9687500058674108,concept:athleteplaysforteam,concept:sportsteam:dallas_mavericks
3931,concept:athlete:dirk_nowitzki,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3932,concept:athlete:linas_kleiza,850,0.96875,concept:athleteledsportsteam,concept:sportsteam:nuggets
3933,concept:athlete:linas_kleiza,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:nuggets
3934,concept:athlete:linas_kleiza,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3935,concept:athlete:pete_sampras,850,1.0,concept:athleteplayssport,concept:sport:tennis
3936,concept:athlete:ken_ray,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3937,concept:athlete:craig_stammen,850,1.0,concept:athleteplayssport,concept:sport:baseball
3938,concept:athlete:pelfrey,850,0.984375,concept:athleteledsportsteam,concept:sportsteam:new_york_mets
3939,concept:athlete:pelfrey,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:new_york_mets
3940,concept:athlete:maykel_galindo,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:chivas_usa
3941,concept:athlete:hansbrough,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:tar_heels
3942,concept:athlete:curtis_painter,850,0.929,concept:athleteplayssport,concept:sport:football
3943,concept:athlete:chris_mihm,850,1.0,concept:athleteledsportsteam,concept:sportsteam:cavaliers
3944,concept:athlete:chris_mihm,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3945,concept:athlete:hasim_rahman,850,1.0,concept:athleteplayssport,concept:sport:boxing
3946,concept:athlete:chris_duhon,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:bulls
3947,concept:athlete:chris_duhon,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3948,concept:athlete:chris_duhon,850,0.911,concept:athleteplayssport,concept:sport:basketball
3949,concept:athlete:kyle_boller,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:baltimore_ravens
3950,concept:athlete:kyle_boller,850,0.959,concept:athleteplaysinleague,concept:sportsleague:nfl
3951,concept:athlete:kyle_boller,850,0.907,concept:athleteplayssport,concept:sport:football
3952,concept:athlete:lance_briggs,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:chicago_bears
3953,concept:athlete:andrew_golota,850,1.0,concept:athleteplayssport,concept:sport:boxing
3954,concept:athlete:jeremy_hill,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3955,concept:athlete:losman,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:buffalo_bills
3956,concept:athlete:floyd_mayweather,850,1.0,concept:athleteplayssport,concept:sport:boxing
3957,concept:athlete:nate_clements,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:buffalo_bills
3958,concept:athlete:dikembe_mutombo,850,0.9990234376833449,concept:athleteplaysforteam,concept:sportsteam:houston_rockets
3959,concept:athlete:dikembe_mutombo,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3960,concept:athlete:tommy_maddox,850,0.9921875,concept:athleteplaysforteam,concept:sportsteam:pittsburgh_steelers
3961,concept:athlete:bartolome_fortunato,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3962,concept:athlete:matthew_scherer,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3963,concept:athlete:pujols,850,0.9999999999995453,concept:athleteledsportsteam,concept:sportsteam:st_louis_cardinals
3964,concept:athlete:pujols,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:st___louis_cardinals
3965,concept:athlete:pujols,850,0.98675,concept:athleteplaysinleague,concept:sportsleague:mlb
3966,concept:athlete:jared_jeffries,850,1.0,concept:athleteplaysinleague,concept:sportsleague:nba
3967,concept:athlete:chamberlain,850,0.96875,concept:athleteplaysforteam,concept:sportsteam:los_angeles_lakers
3968,concept:athlete:darren_clarke,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3969,concept:athlete:matsui,850,0.984375,concept:athleteplaysforteam,concept:sportsteam:yankees
3970,concept:athlete:matsui,850,0.963,concept:athleteplaysinleague,concept:sportsleague:mlb
3971,concept:athlete:tony_pena_jr,850,0.9955,concept:athleteplayssport,concept:sport:baseball
3972,concept:athlete:fran_tarkenton,850,0.975,concept:athleteplaysinleague,concept:sportsleague:nfl
3973,concept:athlete:fran_tarkenton,850,0.9535,concept:athleteplayssport,concept:sport:football
3974,concept:athlete:vinnie_pestano,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3975,concept:athlete:gretzky,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:kings_point_mariners
3976,concept:athlete:gretzky,850,0.9921875,concept:athleteplayssport,concept:sport:hockey
3977,concept:athlete:brandon_kintzler,850,0.96875,concept:athleteplaysinleague,concept:sportsleague:mlb
3978,concept:athlete:dan_cortes,850,0.9375,concept:athleteplaysinleague,concept:sportsleague:mlb
3979,concept:athlete:dye,850,0.9375,concept:athleteplaysforteam,concept:sportsteam:red_sox
3980,concept:athlete:dye,850,0.954,concept:athleteplaysinleague,concept:sportsleague:mlb
3981,concept:athlete:dye,850,0.99951171875,concept:athleteplayssport,concept:sport:golf
3982,concept:athlete:connor_robertson,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3983,concept:athlete:bryan_augenstein,850,0.99971875,concept:athleteplayssport,concept:sport:baseball
3984,concept:athlete:jurickson_profar,850,0.9375,concept:athleteplayssport,concept:sport:baseball
3985,concept:athlete:tyler_flowers,850,0.9764999999999999,concept:athleteplaysinleague,concept:sportsleague:mlb
3986,concept:athlete:tyler_flowers,850,0.937,concept:athleteplayssport,concept:sport:baseball
3987,concept:athlete:mcgwire,850,0.96875,concept:athleteplayssport,concept:sport:baseball
3988,concept:athlete:jermaine_clark,850,1.0,concept:athleteplayssport,concept:sport:baseball
3989,concept:athlete:matt_harpring,850,1.0,concept:athleteledsportsteam,concept:sportsteam:magic
